trial_id,fs_estimate_hz,flagged_fs_outlier
529,250.31373857546797,False
530,250.14144902887236,False
531,250.43828955189423,False
532,250.36199298266,False
533,250.13478651585697,False
534,250.45358256180944,False
535,250.27002673741748,False
536,250.5490046009969,False
537,249.7226644399933,False
538,250.78511345438451,False
539,250.14334444922684,False
540,250.22510747261046,False
541,250.33625849390287,False
542,250.7495620840404,False
543,250.0632437861468,False
544,250.43907762755228,False
545,250.7146848338014,False
546,250.66079310687215,False
547,250.99438824427276,False
548,249.3753516661469,False
549,251.0608627500463,False
550,251.66714376611344,False
551,249.74676288066513,False
552,250.20906824930634,False
553,250.033795584369,False
554,249.76769305914686,False
555,250.65106589268464,False
556,249.55901254555917,False
557,250.4073553515378,False
558,250.00110794962933,False
559,249.2564696475237,False
560,250.59083884873743,False
561,251.254454978248,False
562,250.02861721942747,False
563,250.24177771856884,False
564,250.20020772268964,False
565,249.91304296210913,False
566,250.40211383241336,False
567,249.31517391623305,False
568,249.52741315351062,False
569,246.1789049168607,False
570,251.76180371461186,False
571,245.24558459910958,False
572,255.75440241553966,False
573,245.18073906593546,False
574,237.57864409265218,False
575,274.7722403113601,False
576,250.02501750940957,False
577,255.28824648116762,False
578,248.53255153408813,False
579,251.09672952491144,False
580,248.91164404540305,False
581,248.04450555709045,False
582,252.75233537808683,False
583,253.1461846570197,False
584,249.27171313800557,False
585,248.22518002924537,False
586,250.1193646865982,False
587,248.11600128998074,False
588,253.60989429757615,False
589,249.08741954802554,False
590,250.3644661442452,False
591,250.7530568849492,False
592,250.25860306081478,False
593,250.33752992180573,False
594,245.48435507211045,False
595,247.45224936510667,False
596,251.28729685705125,False
597,250.55989960949896,False
598,250.6257092974314,False
599,250.6466186262801,False
600,249.2270644952099,False
601,249.0273186253201,False
602,250.3679452020642,False
603,249.30978401885494,False
604,245.65291172264003,False
605,247.5598857175552,False
606,244.03292860623526,False
607,270.6883803741773,False
608,241.33457731526644,False
609,230.61646040826946,False
610,249.3719175584557,False
611,276.75000300554615,True
